city,year,im2_cnt,im3_cnt
Tournai (Doornik),1100,3088,71808
Tournai (Doornik),1200,4845.33333333333,129192
Tournai (Doornik),1300,891.666666666667,27600
Tournai (Doornik),1400,575,9800
Tournai (Doornik),1500,896,15524
Tournai (Doornik),1600,204,3876
Tournai (Doornik),1700,0,0
Tournai (Doornik),1800,0,0
Tournai (Doornik),1900,0,0
Tournai (Doornik),2000,0,0
Blois,0,0,0
Blois,100,0,0
Blois,200,0,0
Blois,300,0,0
Blois,400,0,0
Blois,500,0,0
Blois,600,0,0
Blois,700,0,0
Blois,800,0,0
Blois,900,1571,26413
Blois,1000,606,9696
Blois,1100,1247.68121951219,22842.2880487805
Blois,1200,2729.3187804878,58866.7119512193
Blois,1300,0,0
Blois,1400,0,0
Blois,1500,0,0
Blois,1600,0,0
Blois,1700,0,0
Blois,1800,0,0
Blois,1900,0,0
Blois,2000,0,0
Wuerzburg(Würzburg),0,0,0
Wuerzburg(Würzburg),100,0,0
Wuerzburg(Würzburg),200,0,0
Wuerzburg(Würzburg),300,0,0
Wuerzburg(Würzburg),400,0,0
Wuerzburg(Würzburg),500,0,0
Wuerzburg(Würzburg),600,0,0
Wuerzburg(Würzburg),700,0,0
Wuerzburg(Würzburg),800,1005,10602
Wuerzburg(Würzburg),900,2075,43575
Wuerzburg(Würzburg),1000,3190.28571428571,61542.2857142856
Wuerzburg(Würzburg),1100,4389.87428571431,101763.154285714
Wuerzburg(Würzburg),1200,923.058048557034,10234.1495556573
Wuerzburg(Würzburg),1300,1232.86195144297,15133.3704443427
Wuerzburg(Würzburg),1400,352.92,4235.04
Wuerzburg(Würzburg),1500,1500,28500
Wuerzburg(Würzburg),1600,0,0
Wuerzburg(Würzburg),1700,0,0
Wuerzburg(Würzburg),1800,0,0
Wuerzburg(Würzburg),1900,0,0
Wuerzburg(Würzburg),2000,0,0
Modena,0,0,0
Modena,100,0,0
Modena,200,0,0
Modena,300,0,0
Modena,400,600,10800
Modena,500,600,10800
Modena,600,0,0
Modena,700,0,0
Modena,800,0,0
Modena,900,294,5292
Modena,1000,2006,38908
Modena,1100,2523.52941176471,51517.6470588235
Modena,1200,1397.89915966387,28321.6386554622
Modena,1300,3828.57142857143,69560.7142857142
Modena,1400,108.333333333333,2383.33333333333
Modena,1500,1741.66666666666,38316.6666666667
Modena,1600,0,0
Modena,1700,0,0
Modena,1800,0,0
Modena,1900,0,0
Modena,2000,0,0
Condrieu,0,0,0
Condrieu,100,0,0
Condrieu,200,0,0
Condrieu,300,0,0
Condrieu,400,0,0
Condrieu,500,0,0
Condrieu,600,0,0
Condrieu,700,6.86,50.764
Condrieu,800,42.14,343.336
Condrieu,900,28.63,238.903
Condrieu,1000,24.87,226.647
Condrieu,1100,82.4600000000001,789.949999999999
Condrieu,1200,53.04,530.4
Condrieu,1300,532,5852
Condrieu,1400,0,0
Condrieu,1500,0,0
Condrieu,1600,0,0
Condrieu,1700,0,0
Condrieu,1800,0,0
Condrieu,1900,0,0
Condrieu,2000,0,0
La Rochelle,0,0,0
La Rochelle,100,0,0
La Rochelle,200,0,0
La Rochelle,300,0,0
La Rochelle,400,0,0
La Rochelle,500,0,0
La Rochelle,600,0,0
La Rochelle,700,0,0
La Rochelle,800,0,0
La Rochelle,900,0,0
La Rochelle,1000,0,0
La Rochelle,1100,0,0
La Rochelle,1200,1308,16447
La Rochelle,1300,0,0
La Rochelle,1400,2047.66666666667,38619.9999999999
La Rochelle,1500,408.333333333334,4900
La Rochelle,1600,0,0
La Rochelle,1700,0,0
La Rochelle,1800,0,0
La Rochelle,1900,0,0
La Rochelle,2000,0,0
Taunton,0,0,0
Taunton,100,0,0
Taunton,200,0,0
Taunton,300,0,0
Taunton,400,0,0
Taunton,500,0,0
Taunton,600,0,0
Taunton,700,0,0
Taunton,800,0,0
Taunton,900,0,0
Taunton,1000,0,0
Taunton,1100,0,0
Taunton,1200,546.875,8750
Taunton,1300,453.125,7250
Taunton,1400,39.3939393939394,630.30303030303
Taunton,1500,160.606060606061,2569.69696969697
Taunton,1600,0,0
Taunton,1700,0,0
Taunton,1800,0,0
Taunton,1900,0,0
Taunton,2000,0,0
Uzes (Uzès),0,0,0
Uzes (Uzès),100,0,0
Uzes (Uzès),200,0,0
Uzes (Uzès),300,0,0
Uzes (Uzès),400,0,0
Uzes (Uzès),500,0,0
Uzes (Uzès),600,0,0
Uzes (Uzès),700,0,0
Uzes (Uzès),800,0,0
Uzes (Uzès),900,0,0
Uzes (Uzès),1000,0,0
Uzes (Uzès),1100,692,8304
Uzes (Uzès),1200,0,0
Uzes (Uzès),1300,143.325,1576.575
Uzes (Uzès),1400,295.425000000001,3249.67500000001
Uzes (Uzès),1500,146.25,1608.75
Uzes (Uzès),1600,0,0
Uzes (Uzès),1700,0,0
Uzes (Uzès),1800,0,0
Uzes (Uzès),1900,0,0
Uzes (Uzès),2000,0,0
Greifswald,0,0,0
Greifswald,100,0,0
Greifswald,200,0,0
Greifswald,300,0,0
Greifswald,400,0,0
Greifswald,500,0,0
Greifswald,600,0,0
Greifswald,700,0,0
Greifswald,800,0,0
Greifswald,900,0,0
Greifswald,1000,0,0
Greifswald,1100,0,0
Greifswald,1200,500,12500
Greifswald,1300,3500,74300.0000000001
Greifswald,1400,1500,33000
Greifswald,1500,900,22500
Greifswald,1600,0,0
Greifswald,1700,0,0
Greifswald,1800,0,0
Greifswald,1900,0,0
Greifswald,2000,0,0
Cosenza,0,0,0
Cosenza,100,0,0
Cosenza,200,0,0
Cosenza,300,0,0
Cosenza,400,0,0
Cosenza,500,0,0
Cosenza,600,550,9900
Cosenza,700,550,9900
Cosenza,800,0,0
Cosenza,900,0,0
Cosenza,1000,650,12350
Cosenza,1100,650,12350
Cosenza,1200,1500,30000
Cosenza,1300,0,0
Cosenza,1400,0,0
Cosenza,1500,0,0
Cosenza,1600,0,0
Cosenza,1700,0,0
Cosenza,1800,0,0
Cosenza,1900,0,0
Cosenza,2000,0,0
Muenster (Münster (Westfalen)),0,0,0
Muenster (Münster (Westfalen)),100,0,0
Muenster (Münster (Westfalen)),200,0,0
Muenster (Münster (Westfalen)),300,0,0
Muenster (Münster (Westfalen)),400,0,0
Muenster (Münster (Westfalen)),500,0,0
Muenster (Münster (Westfalen)),600,0,0
Muenster (Münster (Westfalen)),700,0,0
Muenster (Münster (Westfalen)),800,638.000000000001,7656
Muenster (Münster (Westfalen)),900,367.5,6615
Muenster (Münster (Westfalen)),1000,1980.5,28259
Muenster (Münster (Westfalen)),1100,1673,24624
Muenster (Münster (Westfalen)),1200,3980.41025641026,77500.4358974361
Muenster (Münster (Westfalen)),1300,2243.58974358974,46002.5641025641
Muenster (Münster (Westfalen)),1400,5265,89915
Muenster (Münster (Westfalen)),1500,758.5,11737.5
Muenster (Münster (Westfalen)),1600,76.5,1147.5
Muenster (Münster (Westfalen)),1700,0,0
Muenster (Münster (Westfalen)),1800,0,0
Muenster (Münster (Westfalen)),1900,0,0
Muenster (Münster (Westfalen)),2000,0,0
Brignoles,0,0,0
Brignoles,100,0,0
Brignoles,200,0,0
Brignoles,300,0,0
Brignoles,400,0,0
Brignoles,500,0,0
Brignoles,600,0,0
Brignoles,700,0,0
Brignoles,800,0,0
Brignoles,900,0,0
Brignoles,1000,505.227272727273,6062.72727272728
Brignoles,1100,79.7727272727273,957.272727272727
Brignoles,1200,0,0
Brignoles,1300,0,0
Brignoles,1400,275,4400
Brignoles,1500,544.5,8712
Brignoles,1600,280.5,4488
Brignoles,1700,0,0
Brignoles,1800,0,0
Brignoles,1900,0,0
Brignoles,2000,0,0
Chalon-sur-saone (Chalon-sur-Saône),0,0,0
Chalon-sur-saone (Chalon-sur-Saône),100,0,0
Chalon-sur-saone (Chalon-sur-Saône),200,0,0
Chalon-sur-saone (Chalon-sur-Saône),300,0,0
Chalon-sur-saone (Chalon-sur-Saône),400,0,0
Chalon-sur-saone (Chalon-sur-Saône),500,0,0
Chalon-sur-saone (Chalon-sur-Saône),600,0,0
Chalon-sur-saone (Chalon-sur-Saône),700,0,0
Chalon-sur-saone (Chalon-sur-Saône),800,557,8073
Chalon-sur-saone (Chalon-sur-Saône),900,691.75,10229
Chalon-sur-saone (Chalon-sur-Saône),1000,277.75,4444
Chalon-sur-saone (Chalon-sur-Saône),1100,772.25,16356
Chalon-sur-saone (Chalon-sur-Saône),1200,640.25,14244
Chalon-sur-saone (Chalon-sur-Saône),1300,800.000000000001,19200
Chalon-sur-saone (Chalon-sur-Saône),1400,412.5,9899.99999999999
Chalon-sur-saone (Chalon-sur-Saône),1500,87.5,2100
Chalon-sur-saone (Chalon-sur-Saône),1600,0,0
Chalon-sur-saone (Chalon-sur-Saône),1700,0,0
Chalon-sur-saone (Chalon-sur-Saône),1800,0,0
Chalon-sur-saone (Chalon-sur-Saône),1900,0,0
Chalon-sur-saone (Chalon-sur-Saône),2000,0,0
Arbois,0,0,0
Arbois,100,0,0
Arbois,200,0,0
Arbois,300,0,0
Arbois,400,0,0
Arbois,500,0,0
Arbois,600,0,0
Arbois,700,0,0
Arbois,800,0,0
Arbois,900,0,0
Arbois,1000,0,0
Arbois,1100,294,4704
Arbois,1200,553.474747474747,8855.59595959595
Arbois,1300,252.525252525253,4040.40404040404
Arbois,1400,0,0
Arbois,1500,0,0
Arbois,1600,0,0
Arbois,1700,0,0
Arbois,1800,0,0
Arbois,1900,0,0
Arbois,2000,0,0
Cortona,0,0,0
Cortona,100,0,0
Cortona,200,0,0
Cortona,300,0,0
Cortona,400,0,0
Cortona,500,0,0
Cortona,600,0,0
Cortona,700,0,0
Cortona,800,0,0
Cortona,900,0,0
Cortona,1000,0,0
Cortona,1100,0,0
Cortona,1200,0,0
Cortona,1300,1400,26600
Cortona,1400,0,0
Cortona,1500,1400,28000
Cortona,1600,0,0
Cortona,1700,0,0
Cortona,1800,0,0
Cortona,1900,0,0
Cortona,2000,0,0
Tarbes,0,0,0
Tarbes,100,0,0
Tarbes,200,0,0
Tarbes,300,0,0
Tarbes,400,0,0
Tarbes,500,0,0
Tarbes,600,0,0
Tarbes,700,0,0
Tarbes,800,0,0
Tarbes,900,0,0
Tarbes,1000,0,0
Tarbes,1100,343,5488
Tarbes,1200,357,5712
Tarbes,1300,81.4285714285714,1302.85714285714
Tarbes,1400,218.571428571428,3497.14285714286
Tarbes,1500,0,0
Tarbes,1600,0,0
Tarbes,1700,0,0
Tarbes,1800,0,0
Tarbes,1900,0,0
Tarbes,2000,0,0
Bamberg,0,0,0
Bamberg,100,0,0
Bamberg,200,0,0
Bamberg,300,0,0
Bamberg,400,0,0
Bamberg,500,0,0
Bamberg,600,0,0
Bamberg,700,0,0
Bamberg,800,0,0
Bamberg,900,98,490
Bamberg,1000,2642,45050
Bamberg,1100,3169,49213
Bamberg,1200,4052,98328.0000000001
Bamberg,1300,291.836734693878,5836.73469387755
Bamberg,1400,1508.16326530612,30163.2653061225
Bamberg,1500,0,0
Bamberg,1600,0,0
Bamberg,1700,0,0
Bamberg,1800,0,0
Bamberg,1900,0,0
Bamberg,2000,0,0
Bastia,0,0,0
Bastia,100,0,0
Bastia,200,0,0
Bastia,300,0,0
Bastia,400,0,0
Bastia,500,0,0
Bastia,600,0,0
Bastia,700,0,0
Bastia,800,0,0
Bastia,900,0,0
Bastia,1000,0,0
Bastia,1100,0,0
Bastia,1200,0,0
Bastia,1300,0,0
Bastia,1400,0,0
Bastia,1500,383.225806451613,6131.61290322581
Bastia,1600,716.774193548389,11468.3870967742
Bastia,1700,0,0
Bastia,1800,0,0
Bastia,1900,0,0
Bastia,2000,0,0
Perugia,0,0,0
Perugia,100,0,0
Perugia,200,0,0
Perugia,300,0,0
Perugia,400,0,0
Perugia,500,0,0
Perugia,600,0,0
Perugia,700,196,3136
Perugia,800,1354,28314
Perugia,900,1391.12903225806,30837.0967741935
Perugia,1000,1873.38709677419,44961.2903225807
Perugia,1100,185.483870967742,4451.61290322581
Perugia,1200,3760,80560
Perugia,1300,2558.24137931035,56622.5172413793
Perugia,1400,2409.34482758621,60462.3103448275
Perugia,1500,1272.41379310345,30855.1724137931
Perugia,1600,0,0
Perugia,1700,0,0
Perugia,1800,0,0
Perugia,1900,0,0
Perugia,2000,0,0
Teramo,0,0,0
Teramo,100,0,0
Teramo,200,0,0
Teramo,300,0,0
Teramo,400,0,0
Teramo,500,0,0
Teramo,600,0,0
Teramo,700,0,0
Teramo,800,0,0
Teramo,900,0,0
Teramo,1000,0,0
Teramo,1100,441,7056
Teramo,1200,1359,27144
Teramo,1300,1900,36800
Teramo,1400,0,0
Teramo,1500,1000,17000
Teramo,1600,0,0
Teramo,1700,0,0
Teramo,1800,0,0
Teramo,1900,0,0
Teramo,2000,0,0
Napoli,0,0,0
Napoli,100,0,0
Napoli,200,0,0
Napoli,300,1127,20433
Napoli,400,2055.35294117648,37149.3529411765
Napoli,500,2840.64705882353,52601.6470588236
Napoli,600,1377,26316
Napoli,700,539,9702
Napoli,800,3111,64698
Napoli,900,3600.16666666666,75874.3333333331
Napoli,1000,3474.83333333332,72975.6666666663
Napoli,1100,736.999999999999,14190
Napoli,1200,4437.99999999999,92659.9999999998
Napoli,1300,20330,453514.999999999
Napoli,1400,3085.38461538462,62746.5384615384
Napoli,1500,1906.53846153846,39564.6153846153
Napoli,1600,893.461538461538,21443.0769230769
Napoli,1700,875.76923076923,21018.4615384615
Napoli,1800,8.84615384615385,212.307692307692
Napoli,1900,0,0
Napoli,2000,0,0
Neuruppin,0,0,0
Neuruppin,100,0,0
Neuruppin,200,0,0
Neuruppin,300,0,0
Neuruppin,400,0,0
Neuruppin,500,0,0
Neuruppin,600,0,0
Neuruppin,700,0,0
Neuruppin,800,0,0
Neuruppin,900,0,0
Neuruppin,1000,0,0
Neuruppin,1100,0,0
Neuruppin,1200,1200,19200
Neuruppin,1300,585,6434.99999999999
Neuruppin,1400,0,0
Neuruppin,1500,0,0
Neuruppin,1600,0,0
Neuruppin,1700,0,0
Neuruppin,1800,0,0
Neuruppin,1900,0,0
Neuruppin,2000,0,0
Tournus,0,0,0
Tournus,100,0,0
Tournus,200,0,0
Tournus,300,0,0
Tournus,400,0,0
Tournus,500,0,0
Tournus,600,0,0
Tournus,700,0,0
Tournus,800,0,0
Tournus,900,510,5610
Tournus,1000,1498,25170
Tournus,1100,1260,25200
Tournus,1200,0,0
Tournus,1300,0,0
Tournus,1400,0,0
Tournus,1500,0,0
Tournus,1600,0,0
Tournus,1700,0,0
Tournus,1800,0,0
Tournus,1900,0,0
Tournus,2000,0,0
Autun,0,0,0
Autun,100,0,0
Autun,200,0,0
Autun,300,0,0
Autun,400,0,0
Autun,500,0,0
Autun,600,0,0
Autun,700,57.3300000000001,665.028
Autun,800,174.67,2244.672
Autun,900,176.25,2434.5
Autun,1000,88.2499999999997,1278.15
Autun,1100,1764.5,43860.15
Autun,1200,660,16500
Autun,1300,0,0
Autun,1400,0,0
Autun,1500,400,10000
Autun,1600,0,0
Autun,1700,0,0
Autun,1800,0,0
Autun,1900,0,0
Autun,2000,0,0
Brive,0,0,0
Brive,100,0,0
Brive,200,0,0
Brive,300,0,0
Brive,400,0,0
Brive,500,0,0
Brive,600,0,0
Brive,700,0,0
Brive,800,0,0
Brive,900,0,0
Brive,1000,319.5,3834
Brive,1100,766.011627906977,10531.6744186046
Brive,1200,753.488372093024,11302.3255813953
Brive,1300,0,0
Brive,1400,0,0
Brive,1500,0,0
Brive,1600,0,0
Brive,1700,0,0
Brive,1800,0,0
Brive,1900,0,0
Brive,2000,0,0
Roanne,0,0,0
Roanne,100,0,0
Roanne,200,0,0
Roanne,300,0,0
Roanne,400,0,0
Roanne,500,0,0
Roanne,600,0,0
Roanne,700,0,0
Roanne,800,0,0
Roanne,900,0,0
Roanne,1000,0,0
Roanne,1100,0,0
Roanne,1200,0,0
Roanne,1300,204.705882352941,2251.76470588235
Roanne,1400,375.294117647059,4128.23529411765
Roanne,1500,0,0
Roanne,1600,0,0
Roanne,1700,0,0
Roanne,1800,0,0
Roanne,1900,0,0
Roanne,2000,0,0
Alencon,0,0,0
Alencon,100,0,0
Alencon,200,0,0
Alencon,300,0,0
Alencon,400,0,0
Alencon,500,0,0
Alencon,600,0,0
Alencon,700,0,0
Alencon,800,0,0
Alencon,900,0,0
Alencon,1000,479,7184.99999999999
Alencon,1100,479,7184.99999999999
Alencon,1200,0,0
Alencon,1300,0,0
Alencon,1400,1175,23500
Alencon,1500,1725,30100
Alencon,1600,0,0
Alencon,1700,0,0
Alencon,1800,0,0
Alencon,1900,0,0
Alencon,2000,0,0
Aquila (L'Aquila),0,0,0
Aquila (L'Aquila),100,0,0
Aquila (L'Aquila),200,0,0
Aquila (L'Aquila),300,0,0
Aquila (L'Aquila),400,0,0
Aquila (L'Aquila),500,0,0
Aquila (L'Aquila),600,0,0
Aquila (L'Aquila),700,0,0
Aquila (L'Aquila),800,0,0
Aquila (L'Aquila),900,0,0
Aquila (L'Aquila),1000,0,0
Aquila (L'Aquila),1100,0,0
Aquila (L'Aquila),1200,1100,19800
Aquila (L'Aquila),1300,9089.65517241379,213841.379310345
Aquila (L'Aquila),1400,4355.38210624416,107138.63000932
Aquila (L'Aquila),1500,4862.30217088332,129325.495267492
Aquila (L'Aquila),1600,192.660550458716,5394.49541284404
Aquila (L'Aquila),1700,0,0
Aquila (L'Aquila),1800,0,0
Aquila (L'Aquila),1900,0,0
Aquila (L'Aquila),2000,0,0
Lyon,0,0,0
Lyon,100,0,0
Lyon,200,0,0
Lyon,300,0,0
Lyon,400,0,0
Lyon,500,0,0
Lyon,600,0,0
Lyon,700,-19.6,-205.8
Lyon,800,2664.6,43894.0000000001
Lyon,900,1078.74,15869.724
Lyon,1000,445.759999999999,5616.976
Lyon,1100,2551,46609.6
Lyon,1200,3044.97091605712,77506.5643678167
Lyon,1300,4727.43817485197,117193.735632184
Lyon,1400,2155.24475524476,63738.4615384617
Lyon,1500,953.846153846154,29261.5384615385
Lyon,1600,0,0
Lyon,1700,0,0
Lyon,1800,0,0
Lyon,1900,0,0
Lyon,2000,0,0
Wetzlar,0,0,0
Wetzlar,100,0,0
Wetzlar,200,0,0
Wetzlar,300,0,0
Wetzlar,400,0,0
Wetzlar,500,0,0
Wetzlar,600,0,0
Wetzlar,700,0,0
Wetzlar,800,0,0
Wetzlar,900,500,5000
Wetzlar,1000,0,0
Wetzlar,1100,0,0
Wetzlar,1200,1231.51351351351,20271.7837837838
Wetzlar,1300,561.891891891892,11799.7297297298
Wetzlar,1400,573.243243243243,12038.1081081081
Wetzlar,1500,561.891891891892,11799.7297297298
Wetzlar,1600,289.45945945946,6078.64864864865
Wetzlar,1700,0,0
Wetzlar,1800,0,0
Wetzlar,1900,0,0
Wetzlar,2000,0,0
Rottenburg am Neckar,0,0,0
Rottenburg am Neckar,100,0,0
Rottenburg am Neckar,200,0,0
Rottenburg am Neckar,300,0,0
Rottenburg am Neckar,400,0,0
Rottenburg am Neckar,500,0,0
Rottenburg am Neckar,600,0,0
Rottenburg am Neckar,700,0,0
Rottenburg am Neckar,800,0,0
Rottenburg am Neckar,900,273.566666666667,2188.53333333333
Rottenburg am Neckar,1000,9.43333333333333,75.4666666666667
Rottenburg am Neckar,1100,0,0
Rottenburg am Neckar,1200,532,5852
Rottenburg am Neckar,1300,1368,18312
Rottenburg am Neckar,1400,692,8304
Rottenburg am Neckar,1500,0,0
Rottenburg am Neckar,1600,0,0
Rottenburg am Neckar,1700,0,0
Rottenburg am Neckar,1800,0,0
Rottenburg am Neckar,1900,0,0
Rottenburg am Neckar,2000,0,0
Bristol,0,0,0
Bristol,100,0,0
Bristol,200,0,0
Bristol,300,0,0
Bristol,400,0,0
Bristol,500,0,0
Bristol,600,0,0
Bristol,700,0,0
Bristol,800,0,0
Bristol,900,0,0
Bristol,1000,0,0
Bristol,1100,1853.6,24081.6
Bristol,1200,673.4,10657.4
Bristol,1300,3412.38461538461,59859.6923076921
Bristol,1400,2149.01889338732,36322.7638326586
Bristol,1500,288.59649122807,4617.54385964913
Bristol,1600,0,0
Bristol,1700,0,0
Bristol,1800,0,0
Bristol,1900,0,0
Bristol,2000,0,0
Nevers,0,0,0
Nevers,100,0,0
Nevers,200,0,0
Nevers,300,0,0
Nevers,400,0,0
Nevers,500,0,0
Nevers,600,0,0
Nevers,700,57.3300000000001,665.028
Nevers,800,2028.67,42041.172
Nevers,900,0,0
Nevers,1000,0,0
Nevers,1100,1200,21600
Nevers,1200,1202.5,26455
Nevers,1300,2497.5,54945.0000000001
Nevers,1400,0,0
Nevers,1500,0,0
Nevers,1600,0,0
Nevers,1700,0,0
Nevers,1800,0,0
Nevers,1900,0,0
Nevers,2000,0,0
Asti,0,0,0
Asti,100,0,0
Asti,200,0,0
Asti,300,0,0
Asti,400,0,0
Asti,500,931,21413
Asti,600,969,22287
Asti,700,0,0
Asti,800,450,7200
Asti,900,450,7200
Asti,1000,500,8500
Asti,1100,2800,63700
Asti,1200,0,0
Asti,1300,3837.8151260504,96118.4873949582
Asti,1400,262.18487394958,4981.51260504202
Asti,1500,0,0
Asti,1600,0,0
Asti,1700,0,0
Asti,1800,0,0
Asti,1900,0,0
Asti,2000,0,0
Angers,0,0,0
Angers,100,0,0
Angers,200,0,0
Angers,300,0,0
Angers,400,0,0
Angers,500,0,0
Angers,600,0,0
Angers,700,6.86,50.764
Angers,800,248.14,2462.836
Angers,900,751.000000000003,8019.99999999999
Angers,1000,1864,27054
Angers,1100,4081.05384615384,74397.7538461541
Angers,1200,4378.94615384614,91545.2461538463
Angers,1300,0,0
Angers,1400,450,9000
Angers,1500,891,17820
Angers,1600,459,9180
Angers,1700,0,0
Angers,1800,0,0
Angers,1900,0,0
Angers,2000,0,0
Cavaillon,0,0,0
Cavaillon,100,0,0
Cavaillon,200,0,0
Cavaillon,300,0,0
Cavaillon,400,0,0
Cavaillon,500,0,0
Cavaillon,600,0,0
Cavaillon,700,0,0
Cavaillon,800,0,0
Cavaillon,900,0,0
Cavaillon,1000,283.5,3118.5
Cavaillon,1100,283.5,3118.5
Cavaillon,1200,1035.48387096774,15532.2580645161
Cavaillon,1300,196.216129032258,2943.24193548387
Cavaillon,1400,168.3,2524.5
Cavaillon,1500,0,0
Cavaillon,1600,0,0
Cavaillon,1700,0,0
Cavaillon,1800,0,0
Cavaillon,1900,0,0
Cavaillon,2000,0,0
Naumburg (Naumburg (Saale)),0,0,0
Naumburg (Naumburg (Saale)),100,0,0
Naumburg (Naumburg (Saale)),200,0,0
Naumburg (Naumburg (Saale)),300,0,0
Naumburg (Naumburg (Saale)),400,0,0
Naumburg (Naumburg (Saale)),500,0,0
Naumburg (Naumburg (Saale)),600,0,0
Naumburg (Naumburg (Saale)),700,0,0
Naumburg (Naumburg (Saale)),800,0,0
Naumburg (Naumburg (Saale)),900,0,0
Naumburg (Naumburg (Saale)),1000,1100,16500
Naumburg (Naumburg (Saale)),1100,0,0
Naumburg (Naumburg (Saale)),1200,2200,46200
Naumburg (Naumburg (Saale)),1300,0,0
Naumburg (Naumburg (Saale)),1400,404.494382022472,7280.89887640449
Naumburg (Naumburg (Saale)),1500,1095.50561797753,19719.1011235955
Naumburg (Naumburg (Saale)),1600,0,0
Naumburg (Naumburg (Saale)),1700,0,0
Naumburg (Naumburg (Saale)),1800,0,0
Naumburg (Naumburg (Saale)),1900,0,0
Naumburg (Naumburg (Saale)),2000,0,0
Spoleto,0,0,0
Spoleto,100,0,0
Spoleto,200,0,0
Spoleto,300,0,0
Spoleto,400,400,6400
Spoleto,500,400,6400
Spoleto,600,0,0
Spoleto,700,0,0
Spoleto,800,500,11500
Spoleto,900,1431,30267
Spoleto,1000,969,19533
Spoleto,1100,1200,21600
Spoleto,1200,2400,60000
Spoleto,1300,1845.625,35881.25
Spoleto,1400,654.375,11918.75
Spoleto,1500,0,0
Spoleto,1600,0,0
Spoleto,1700,0,0
Spoleto,1800,0,0
Spoleto,1900,0,0
Spoleto,2000,0,0
Bourg en Bresse (Bourg-en-Bresse),0,0,0
Bourg en Bresse (Bourg-en-Bresse),100,0,0
Bourg en Bresse (Bourg-en-Bresse),200,0,0
Bourg en Bresse (Bourg-en-Bresse),300,0,0
Bourg en Bresse (Bourg-en-Bresse),400,0,0
Bourg en Bresse (Bourg-en-Bresse),500,0,0
Bourg en Bresse (Bourg-en-Bresse),600,0,0
Bourg en Bresse (Bourg-en-Bresse),700,0,0
Bourg en Bresse (Bourg-en-Bresse),800,0,0
Bourg en Bresse (Bourg-en-Bresse),900,0,0
Bourg en Bresse (Bourg-en-Bresse),1000,0,0
Bourg en Bresse (Bourg-en-Bresse),1100,259.7,2597
Bourg en Bresse (Bourg-en-Bresse),1200,270.3,2703
Bourg en Bresse (Bourg-en-Bresse),1300,187.5,2625
Bourg en Bresse (Bourg-en-Bresse),1400,812.5,11375
Bourg en Bresse (Bourg-en-Bresse),1500,0,0
Bourg en Bresse (Bourg-en-Bresse),1600,0,0
Bourg en Bresse (Bourg-en-Bresse),1700,0,0
Bourg en Bresse (Bourg-en-Bresse),1800,0,0
Bourg en Bresse (Bourg-en-Bresse),1900,0,0
Bourg en Bresse (Bourg-en-Bresse),2000,0,0
Montauban,0,0,0
Montauban,100,0,0
Montauban,200,0,0
Montauban,300,0,0
Montauban,400,0,0
Montauban,500,0,0
Montauban,600,0,0
Montauban,700,0,0
Montauban,800,0,0
Montauban,900,0,0
Montauban,1000,0,0
Montauban,1100,0,0
Montauban,1200,500,9000
Montauban,1300,500,9000
Montauban,1400,0,0
Montauban,1500,500,9000
Montauban,1600,0,0
Montauban,1700,0,0
Montauban,1800,0,0
Montauban,1900,0,0
Montauban,2000,0,0
Meissen,0,0,0
Meissen,100,0,0
Meissen,200,0,0
Meissen,300,0,0
Meissen,400,0,0
Meissen,500,0,0
Meissen,600,0,0
Meissen,700,0,0
Meissen,800,0,0
Meissen,900,0,0
Meissen,1000,1576.74626865672,19203.1940298508
Meissen,1100,651.903731343284,8631.95597014925
Meissen,1200,298.35,3281.85
Meissen,1300,1186.66666666667,24920
Meissen,1400,813.333333333334,17080
Meissen,1500,0,0
Meissen,1600,0,0
Meissen,1700,0,0
Meissen,1800,0,0
Meissen,1900,0,0
Meissen,2000,0,0
Compiegne (Compiègne),0,0,0
Compiegne (Compiègne),100,0,0
Compiegne (Compiègne),200,0,0
Compiegne (Compiègne),300,0,0
Compiegne (Compiègne),400,0,0
Compiegne (Compiègne),500,0,0
Compiegne (Compiègne),600,0,0
Compiegne (Compiègne),700,0,0
Compiegne (Compiègne),800,0,0
Compiegne (Compiègne),900,0,0
Compiegne (Compiègne),1000,0,0
Compiegne (Compiègne),1100,0,0
Compiegne (Compiègne),1200,1541.07142857143,25514.2857142857
Compiegne (Compiègne),1300,1005.92857142857,17237.7142857143
Compiegne (Compiègne),1400,303,4848
Compiegne (Compiègne),1500,797,13752
Compiegne (Compiègne),1600,153,2448
Compiegne (Compiègne),1700,0,0
Compiegne (Compiègne),1800,0,0
Compiegne (Compiègne),1900,0,0
Compiegne (Compiègne),2000,0,0
Aberdeen,0,0,0
Aberdeen,100,0,0
Aberdeen,200,0,0
Aberdeen,300,0,0
Aberdeen,400,0,0
Aberdeen,500,0,0
Aberdeen,600,0,0
Aberdeen,700,0,0
Aberdeen,800,0,0
Aberdeen,900,0,0
Aberdeen,1000,0,0
Aberdeen,1100,995.4,11929.4
Aberdeen,1200,36.6,422.6
Aberdeen,1300,0,0
Aberdeen,1400,466.666666666667,7000
Aberdeen,1500,833.333333333334,11900
Aberdeen,1600,0,0
Aberdeen,1700,0,0
Aberdeen,1800,0,0
Aberdeen,1900,0,0
Aberdeen,2000,0,0
Pesaro,0,0,0
Pesaro,100,0,0
Pesaro,200,0,0
Pesaro,300,0,0
Pesaro,400,0,0
Pesaro,500,0,0
